"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000182985",256.454880235952,-0.417081677951817,0.253787092582766,-1.64343140428151,0.100293707000204,0.511700739138112
"ENSG00000140564",493.139356956318,-0.380276235309782,0.231958727842589,-1.63941335101581,0.101127202979433,0.514279227062079
"ENSG00000152518",716.167187278583,0.368847280161516,0.225083451491754,1.63871345368555,0.101272950806509,0.514279227062079
"ENSG00000167034",3130.89654664719,-0.440655905404513,0.269550027893361,-1.63478337898316,0.102094466262453,0.517625446782885
"ENSG00000102038",363.901596005998,-0.399727722515356,0.245076890156617,-1.63102984642864,0.102884021907641,0.520799246031681
"ENSG00000112936",396.482453734621,0.389786111251863,0.239750633403092,1.62579804574079,0.103992624237731,0.523912208185024
"ENSG00000137818",981.050331991095,0.346331186073237,0.212857248171427,1.62705845841958,0.10372468270484,0.523912208185024
"ENSG00000189221",724.587676940113,-0.395878567553978,0.243448035941676,-1.62613169591896,0.103921642626428,0.523912208185024
"ENSG00000129636",264.30325315033,-0.405940041762901,0.25041170161588,-1.6210905446647,0.104998221522213,0.525667018110161
"ENSG00000132849",319.874887079032,-0.389156374298899,0.240060526898912,-1.62107606496578,0.105001326481804,0.525667018110161
"ENSG00000152700",382.263959364195,-0.389898434958802,0.240459055411985,-1.62147536631872,0.104915728852522,0.525667018110161
"ENSG00000166557",348.408050198162,-0.409594310844781,0.252654296023645,-1.6211650357469,0.10498224915136,0.525667018110161
"ENSG00000168016",256.865149802614,0.410110212232015,0.253235534296495,1.61948129977623,0.105343746841117,0.526553359406778
"ENSG00000008283",669.172072702474,-0.421183994374418,0.260359279433366,-1.61770302672163,0.105726613409716,0.526957755221221
"ENSG00000135404",1139.53027436211,0.348094004674579,0.215195855649117,1.61756834779456,0.105755655020842,0.526957755221221
"ENSG00000105372",591.574106689764,0.367206927725359,0.227326055767383,1.61533145193489,0.106238936014103,0.528538706670164
"ENSG00000114270",486.467007891269,0.374247945399735,0.232596765289541,1.60899892538859,0.107616576601134,0.534557222929815
"ENSG00000182107",317.763234665256,-0.401006710561002,0.249818733778564,-1.60519070966251,0.108451841377952,0.537867076242053
"ENSG00000164244",302.901517914015,-0.395786156840034,0.246797032222812,-1.60369090857913,0.108782200861992,0.538666450302616
"ENSG00000142949",2331.69243114673,-0.337426609807194,0.21074253973313,-1.60113193204604,0.109347701012048,0.54062590065584
"ENSG00000108861",365.742900234909,0.409225646414311,0.256473662530162,1.59558545847251,0.110581376252486,0.543784396351436
"ENSG00000163017",5197.02219195272,1.13313033596827,0.709467529223166,1.59715602095137,0.110230933228046,0.543784396351436
"ENSG00000169242",330.486689145522,0.394250920343506,0.247149773908521,1.59519029335399,0.110669688704689,0.543784396351436
"ENSG00000188352",260.577346672347,-0.399175703899902,0.25012213635261,-1.59592313467675,0.110505955669029,0.543784396351436
"ENSG00000034510",500.163313120977,0.408439879547587,0.257282203902034,1.58751702742374,0.112395593619239,0.545838092742637
"ENSG00000102893",488.203230625589,-0.358614358810364,0.225936319119233,-1.58723643993294,0.112459104534915,0.545838092742637
"ENSG00000106261",805.504955148226,-0.350519400209415,0.220784164146065,-1.58761114758901,0.112374295876301,0.545838092742637
"ENSG00000116260",309.437499272642,0.427169792913333,0.268642410465735,1.59010556885923,0.111811010926975,0.545838092742637
"ENSG00000117592",527.175369950566,-0.357603051016853,0.224709923607642,-1.59139856965663,0.111519906028952,0.545838092742637
"ENSG00000132254",466.309290963887,-0.376461077783142,0.236764159629833,-1.59002561186506,0.111829032026626,0.545838092742637
"ENSG00000142178",409.214979152087,-0.400618196425729,0.252358081651301,-1.58749897686768,0.112399678507238,0.545838092742637
"ENSG00000187653",615.490468334275,0.370074228007189,0.232854549139105,1.5892935284082,0.111994139138566,0.545838092742637
"ENSG00000172175",313.66966689333,-0.415888872500053,0.262212378987064,-1.5860764244108,0.112721974132023,0.546281226234947
"ENSG00000163932",342.023733671981,-0.395099319616329,0.249452553532858,-1.58386560498482,0.113224305955047,0.547700130632326
"ENSG00000169855",256.513172053432,0.415462022917508,0.262406728261854,1.58327503898041,0.113358789600095,0.547700130632326
"ENSG00000144749",900.138110085482,-0.349760018812585,0.221032933244288,-1.58238871320604,0.113560859746555,0.547845117322773
"ENSG00000117289",1508.53818675017,0.330291458172396,0.20897744082403,1.5805125035028,0.113989545765162,0.549081261295426
"ENSG00000052795",247.573470982047,-0.460151740804427,0.292542044111598,-1.57294224904263,0.115732191102429,0.549987009656914
"ENSG00000053747",291.803165461916,-0.556417325669145,0.353412597153429,-1.57441282554958,0.115392040635609,0.549987009656914
"ENSG00000090661",313.780962830084,-0.419103984839693,0.266037935472764,-1.57535422192674,0.115174704769741,0.549987009656914
"ENSG00000091527",321.981114671933,0.400610261093259,0.254224573974403,1.57581249849432,0.11506902113441,0.549987009656914
"ENSG00000110906",408.842122149895,0.412699617981005,0.262321635501174,1.57325802422865,0.115659084611554,0.549987009656914
"ENSG00000116171",505.054258093883,-0.385642233036945,0.244621204448302,-1.57648734461384,0.114913533053012,0.549987009656914
"ENSG00000128829",330.701270274747,-0.397280762596611,0.252023977347913,-1.5763609747662,0.114942636743554,0.549987009656914
"ENSG00000134107",714.285713540454,0.385634431269716,0.244835326190568,1.57507675575197,0.115238728625939,0.549987009656914
"ENSG00000138326",1310.96896496492,0.344040533254526,0.218133409746661,1.57720238112123,0.114748965289947,0.549987009656914
"ENSG00000125676",269.560939984309,-0.397554139380414,0.253762393519885,-1.56663930327116,0.117199025543773,0.552832144194628
"ENSG00000140263",742.55190409636,-0.491482234943751,0.313677633218886,-1.56683863589596,0.117152414007915,0.552832144194628
"ENSG00000163349",284.613596226359,-0.388376428919473,0.247686695667601,-1.56801489830798,0.116877655477898,0.552832144194628
"ENSG00000170017",517.93039551511,-0.35884695727251,0.228923394666281,-1.56754165643764,0.116988137289777,0.552832144194628
"ENSG00000237973",4215.83071071989,0.33037330609397,0.210819435565922,1.56709131303344,0.117093349418972,0.552832144194628
"ENSG00000115762",568.802711027122,-0.350711513085634,0.224160193756878,-1.56455750330949,0.11768669990662,0.553492544317102
"ENSG00000151914",668.71344613783,0.346374797619354,0.221357794694568,1.56477343884496,0.117636041785888,0.553492544317102
"ENSG00000131724",283.263380276,0.426320346329424,0.272664488507395,1.56353454262843,0.117926917477908,0.553804285028996
"ENSG00000067900",249.747122081144,-0.436642466492947,0.279494102887247,-1.56226003333278,0.118226743174955,0.554394624843972
"ENSG00000112306",949.532179608821,0.342866274381919,0.220133001449138,1.55754145050868,0.119341987292098,0.557840994089352
"ENSG00000136731",468.007794616442,-0.354524735749408,0.227707681365014,-1.55692918931929,0.119487298357079,0.557840994089352
"ENSG00000147535",457.456986933372,-0.405133264032004,0.260066932186471,-1.55780383390503,0.119279756906166,0.557840994089352
"ENSG00000175084",4705.65714334898,1.00776407571647,0.647627921733795,1.5560849708557,0.119687888321937,0.557959350537402
"ENSG00000064932",254.109635100984,0.415351702187234,0.267610627617389,1.55207476580891,0.1206443350856,0.559143468577218
"ENSG00000113384",953.857446182397,-0.335767584600425,0.216238734434232,-1.55276336350621,0.120479678269426,0.559143468577218
"ENSG00000142089",532.217590823375,0.456320356768479,0.293640335006654,1.55401115707806,0.12018175532513,0.559143468577218
"ENSG00000155660",1313.37875861899,-0.323557107626253,0.208402618129343,-1.55255778708807,0.120528817074402,0.559143468577218
"ENSG00000157557",247.496137099512,0.423284197495661,0.273013231318955,1.55041642286248,0.121041599273186,0.560169261752652
"ENSG00000134109",287.780825046971,-0.383809474846138,0.247918519395451,-1.54812748874936,0.121591605000744,0.561897924996183
"ENSG00000171603",1518.08190857195,-0.32697294195128,0.211819912049287,-1.54363647302053,0.122676424011012,0.566089469639222
"ENSG00000123349",573.555765391198,0.353520079751846,0.229193315866436,1.54245370732305,0.122963379019649,0.566592472935693
"ENSG00000171988",238.741082047117,-0.41747435961443,0.270944699953508,-1.54081020845237,0.12336298418039,0.567612343396476
"ENSG00000105514",372.819888151922,-0.389537264829584,0.253591868262394,-1.53607947880461,0.124518888621725,0.56896200728241
"ENSG00000115464",273.02341034418,-0.397065419767495,0.258352340857216,-1.53691434902439,0.124314285197206,0.56896200728241
"ENSG00000131236",541.024751027932,0.35123463008675,0.22834132172294,1.53820003946953,0.12399971135438,0.56896200728241
"ENSG00000165322",224.931964189361,-0.396374328573224,0.258064016553057,-1.53595349660742,0.124549786141909,0.56896200728241
"ENSG00000169213",1121.60408721018,-1.00202117768729,0.65164878730269,-1.53767059374862,0.124129177159607,0.56896200728241
"ENSG00000117525",645.264814327619,-0.492371557159926,0.320776432484913,-1.53493681984597,0.124799348121379,0.569285278536491
"ENSG00000111670",439.732477326545,-0.385752666240003,0.252011356506564,-1.53069556700694,0.12584464989668,0.572413378958614
"ENSG00000120899",276.309985030656,0.392563761939253,0.256384760862115,1.53115091793765,0.125732098039321,0.572413378958614
"ENSG00000136003",322.740867793095,0.366731299410523,0.240073844426526,1.52757706815813,0.126617578960942,0.573548952468628
"ENSG00000165272",471.860664464608,0.417702395011813,0.273300032342506,1.52836569916076,0.126421766192137,0.573548952468628
"ENSG00000185551",430.225295177187,0.379334634007289,0.248335592100547,1.52750812237056,0.126634709040655,0.573548952468628
"ENSG00000119888",511.163851328462,-0.359356092084355,0.235403928150179,-1.52655095821128,0.126872709832746,0.573810664925373
"ENSG00000140526",1106.24287810855,-0.359748286823733,0.235931330395748,-1.5248008232747,0.127308784518187,0.574966198448095
"ENSG00000108639",691.4253663528,-0.347651260493517,0.228465313642912,-1.52168070920775,0.12808910351549,0.575521692577394
"ENSG00000122176",421.214212460108,0.353105340468418,0.231816805065372,1.52320855413758,0.127706536659024,0.575521692577394
"ENSG00000129083",680.369163426068,-0.333150374715326,0.218859496099353,-1.52221119326753,0.12795617136736,0.575521692577394
"ENSG00000211892",224.112297581047,-0.511428418930779,0.336152315480737,-1.52141870032749,0.128154799006712,0.575521692577394
"ENSG00000181163",306.653885904279,0.3769437877364,0.248260785917497,1.51833801034396,0.128929210153068,0.577682306680676
"ENSG00000197496",270.508402873327,-0.401177464365595,0.264269494123169,-1.51806195299491,0.128998781422726,0.577682306680676
"ENSG00000171346",392.768203674076,0.523931636324108,0.345765075992425,1.51528211697004,0.129700975097706,0.580011102122323
"ENSG00000149257",297.390676199814,0.383792233953795,0.253431649783117,1.51438162629742,0.129929076596034,0.580216241068405
"ENSG00000102265",589.627115681245,0.366938576847524,0.24271426858123,1.51181296012154,0.130581451457719,0.582312803139182
"ENSG00000104419",7707.37291558402,-0.389164476368854,0.257885803624819,-1.50905738469816,0.131284118680644,0.584627459970868
"ENSG00000204217",300.903494564716,-0.378508817854165,0.251846404605574,-1.50293516576884,0.132855763675278,0.59079993232135
"ENSG00000071967",605.386749561605,0.408224337563073,0.271970845245187,1.50098565599945,0.133359271638587,0.591053520026059
"ENSG00000077044",315.713382997642,-0.375485519046355,0.250113770046232,-1.50125888301531,0.133288615313881,0.591053520026059
"ENSG00000138760",1528.01868190169,-0.312872846319414,0.208504207678736,-1.50055890863119,0.133469686211915,0.591053520026059
"ENSG00000100906",280.583021645268,0.3716006272022,0.248062383364333,1.49801280694955,0.134129923078135,0.593145226730253
"ENSG00000197892",373.088359398788,-0.354683054791095,0.236881387211628,-1.49730233753749,0.134314606932322,0.593145226730253
"ENSG00000198961",761.03430356156,-0.336030850805886,0.224705325758978,-1.49542895643834,0.1348025281265,0.594475414895813
"ENSG00000151690",319.334220425196,-0.362661289021876,0.242685207861186,-1.49436915507976,0.135079158959281,0.594871427560651
"ENSG00000159263",639.268228859241,-1.18685104391165,0.795562655836127,-1.49183855627848,0.135741473544636,0.595317977639283
"ENSG00000187109",521.653352824004,0.356860678600384,0.238994601893549,1.49317463981607,0.135391478622453,0.595317977639283
"ENSG00000240616",345.039549980285,0.359219801439914,0.240746624466206,1.49210732335871,0.135671012347982,0.595317977639283
"ENSG00000149639",592.999238873317,-0.328515429236571,0.220740811441579,-1.4882405618207,0.136687463769546,0.598642207210775
"ENSG00000149577",540.883411362352,-0.385214110409451,0.258973096829909,-1.48746767569628,0.136891334365608,0.598711550302331
"ENSG00000073756",432.060056115889,-0.418319644165303,0.281520758705014,-1.48592823523764,0.137298104258694,0.599666891577065
"ENSG00000138449",344.133668424012,0.384808551375496,0.25976138128223,1.48139245901762,0.13850202304968,0.604096495055044
"ENSG00000132549",296.815866095159,-0.379481409915655,0.256590177974599,-1.47893973538309,0.139156422196708,0.60461491113726
"ENSG00000182670",807.625434773396,-0.335812785029017,0.227082803578794,-1.47881204449062,0.139190555861687,0.60461491113726
"ENSG00000248923",551.434961905401,0.3684892288019,0.248985711545932,1.47996134603058,0.13888356257005,0.60461491113726
"ENSG00000099250",639.181128688856,-0.457571054524082,0.310546706605901,-1.47343715064659,0.14063319904727,0.608911182966213
"ENSG00000102531",320.756404060054,-0.401991217927038,0.272675155951191,-1.47424952055036,0.140414421078657,0.608911182966213
"ENSG00000110048",386.55830237045,-0.343242417132808,0.233054224945091,-1.47280066350944,0.140804793390043,0.608911182966213
"ENSG00000182158",553.422162388696,-0.328030316387361,0.222803907454834,-1.47228260103049,0.140944579725534,0.608911182966213
"ENSG00000124767",868.979656662793,-0.329846429094614,0.224205432257931,-1.47117947042046,0.141242587630058,0.609371814382258
"ENSG00000101938",416.369386456425,1.00123075485528,0.681918577798978,1.46825557691498,0.142034812802682,0.610864927529745
"ENSG00000108518",767.751680338191,0.316007588599971,0.215362340536794,1.46732983961967,0.142286350147632,0.610864927529745
"ENSG00000134444",233.910101927749,-0.372489226282992,0.253895936482909,-1.46709408367419,0.142350463350805,0.610864927529745
"ENSG00000198740",241.916493960239,-0.376962124547778,0.256948371483118,-1.46707341389998,0.142356085498452,0.610864927529745
"ENSG00000213942",229.537584837841,0.37673027864687,0.257295504722869,1.46419300660788,0.143141220496271,0.613407329825205
"ENSG00000143158",290.509961753141,-0.390149203028427,0.26735557460245,-1.45928957572165,0.144485423299434,0.616227682815123
"ENSG00000160551",226.0680196382,-0.377924785008355,0.259035434876007,-1.45896944635878,0.144573517293623,0.616227682815123
"ENSG00000186468",868.509756596644,0.313759922392254,0.215002767080152,1.45932969446521,0.144474386225234,0.616227682815123
"ENSG00000244462",264.739464494398,-0.367188311600096,0.251418835036041,-1.46046461295336,0.144162426226911,0.616227682815123
"ENSG00000113716",425.441864284772,-0.363529395770146,0.249475731883183,-1.45717338125846,0.145068526405593,0.617510946624878
"ENSG00000124145",329.464380434082,0.370964931138385,0.254710805232625,1.45641615321182,0.14527761282068,0.617575326062809
"ENSG00000112245",419.124539688963,-0.338184798747292,0.232582383374628,-1.45404305279032,0.145934370344612,0.618715093445067
"ENSG00000164855",291.224882329398,-0.365863348033389,0.251577675333405,-1.45427589132671,0.1458698317119,0.618715093445067
"ENSG00000078747",247.597563580411,-0.387344088872012,0.267295870601858,-1.4491211106249,0.147303763509755,0.619373257870837
"ENSG00000128245",239.58977092067,0.418478366870005,0.288223144952106,1.45192492067056,0.146522482415175,0.619373257870837
"ENSG00000130669",300.702080621174,-0.39463586830888,0.27206001650386,-1.45054710126168,0.14690601444804,0.619373257870837
"ENSG00000131171",514.881625813538,0.329989271157202,0.227547605604689,1.4501988288573,0.147003081571037,0.619373257870837
"ENSG00000135047",314.041447205833,0.348780154386903,0.240728781998351,1.44885107419059,0.147379176926075,0.619373257870837
"ENSG00000164062",354.809482487715,-0.344683108212866,0.237529933417019,-1.45111440589563,0.146748005738193,0.619373257870837
"ENSG00000210082",18684.1878374841,0.288021034915442,0.19882813803203,1.44859292938228,0.147451296942869,0.619373257870837
"ENSG00000108828",337.030100901283,0.364261017550835,0.251966175301412,1.44567427399766,0.148268583281914,0.621985730131244
"ENSG00000128849",665.373984239583,-0.315887066895159,0.21887581596459,-1.4432250794956,0.148957076838419,0.622184337972805
"ENSG00000136942",282.473158417784,0.361330152648434,0.25023210347073,1.44397999951553,0.14874460141295,0.622184337972805
"ENSG00000198466",237.108563207404,-0.388730052937016,0.269369767376671,-1.44310943548998,0.14898964578699,0.622184337972805
"ENSG00000239559",459.487789766313,0.36924056050475,0.255932494545271,1.44272637658145,0.149097565914966,0.622184337972805
"ENSG00000185722",351.047363377092,-0.345199207587323,0.23940333312313,-1.44191479326555,0.149326412396594,0.622323687265385
"ENSG00000153904",403.14866607447,-0.350406431787965,0.243211826611427,-1.44074585792162,0.149656494296774,0.622884023321474
"ENSG00000146802",260.050207809108,-0.371220199972267,0.258390893897057,-1.43666130943516,0.150814253693598,0.626428025298539
"ENSG00000221963",256.675845854998,-0.458432285339451,0.319163733252951,-1.4363545653106,0.15090147468718,0.626428025298539
"ENSG00000008952",1034.93906549121,-0.318810025712138,0.222200851518746,-1.43478309616308,0.151348916296021,0.627242918712426
"ENSG00000139178",270.659229335586,0.382885459339564,0.26695268387278,1.43428211241372,0.151491772766914,0.627242918712426
"ENSG00000105402",576.280923913219,-0.334275751685646,0.233205987953703,-1.43339266122106,0.151745654487432,0.627478134919461
"ENSG00000104331",535.493396604169,-0.328250344208785,0.229138112961306,-1.43254363041829,0.15198830090026,0.627666342498609
"ENSG00000138757",860.688741486272,-0.311777448423367,0.217903657482922,-1.43080410868185,0.152486365225403,0.62890749595555
"ENSG00000164116",703.316353402326,-0.341449121278392,0.238783612608364,-1.42995207061556,0.152730775714446,0.629100633731947
"ENSG00000158985",283.669632971047,-0.358709507541759,0.251253583760762,-1.42767916848229,0.153384224787788,0.630975932460358
"ENSG00000065154",268.097871083674,0.357859861116053,0.251320509842706,1.42391825219528,0.154470137557745,0.631109407767868
"ENSG00000073969",313.903139025076,-0.371553200650095,0.260815915410235,-1.42458024490446,0.154278573885081,0.631109407767868
"ENSG00000104517",408.550418043628,-0.337868646907915,0.237359100543314,-1.42344930585992,0.154605947882832,0.631109407767868
"ENSG00000111371",356.201675977272,-0.335659620007866,0.235626410050928,-1.42454158655355,0.154289755652724,0.631109407767868
"ENSG00000121741",441.792273853778,-0.336965713892083,0.236301576998471,-1.42599858271053,0.153868751162147,0.631109407767868
"ENSG00000197321",748.069857659341,0.351444090521689,0.246423452980255,1.42617955503549,0.153816519558194,0.631109407767868
"ENSG00000160190",320.282558664738,-0.342021918404588,0.240979122618797,-1.41930103607203,0.155811270206058,0.631978451383551
"ENSG00000163629",271.621081630003,-0.367397841955674,0.258800990561226,-1.41961528492974,0.155719713077863,0.631978451383551
"ENSG00000198833",530.256863125665,-0.338482038209466,0.238416180461036,-1.41971084997222,0.155691878080583,0.631978451383551
"ENSG00000214199",846.268665363686,-0.352363384700543,0.247994224721609,-1.42085318759377,0.155359444466478,0.631978451383551
"ENSG00000214485",241.989929097394,0.359357475131618,0.253014549045325,1.42030360106779,0.155519313253472,0.631978451383551
"ENSG00000128833",305.14003732727,-0.345805686646663,0.244020572886053,-1.41711693631725,0.156448741658274,0.633756734656418
"ENSG00000136636",433.879236356932,-0.329460218805078,0.232886458586103,-1.41468173291523,0.157161832626489,0.635579721157698
"ENSG00000143149",354.247287278391,-0.367844992054476,0.260104929663499,-1.41421768718633,0.157297996316667,0.635579721157698
"ENSG00000105520",250.553277195589,-0.353108985899226,0.250428592863613,-1.41001864787674,0.158534176689922,0.639762761192285
"ENSG00000005884",278.185741712369,0.363784564155139,0.258564384803188,1.40693995591095,0.159445194241448,0.64258375655155
"ENSG00000125730",946.5361755608,0.926768379795111,0.659014696985759,1.40629394766766,0.159636856605614,0.64258375655155
"ENSG00000102804",1828.71996815093,-0.29279966404797,0.208675434576165,-1.40313432025512,0.160576788617919,0.645201234924458
"ENSG00000243517",245.043832655454,0.380190944738823,0.27103321722129,1.40274667672342,0.160692392994691,0.645201234924458
"ENSG00000175274",426.282491005455,-0.329918153838656,0.235331797420093,-1.40192765047265,0.160936852592161,0.645368940369571
"ENSG00000111859",342.194453538761,0.368772440059184,0.263481710649092,1.3996130477167,0.161629224626324,0.647330127308449
"ENSG00000082701",234.339420289091,-0.355102918971407,0.254575666970586,-1.39488162084413,0.163051540301379,0.652206161205514
"ENSG00000164403",934.942562173261,0.357927932407509,0.256729984145525,1.3941804795369,0.163263111100049,0.652233056138714
"ENSG00000072415",245.846135332158,-0.358116563058048,0.257208426291558,-1.39232049362218,0.163825368368272,0.652841017377444
"ENSG00000197081",868.91620928765,-0.302359218918135,0.217114669820871,-1.39262454797547,0.163733355791705,0.652841017377444
"ENSG00000084073",307.807178081671,-0.341255739814404,0.24525417810045,-1.39143700815826,0.164092948823424,0.653089936317228
"ENSG00000012822",521.372262666993,0.31646937289818,0.227567324018003,1.39066262814227,0.164327755283873,0.653207956084708
"ENSG00000114019",243.344330219571,0.376163208200128,0.270628020936581,1.38996400630768,0.16453980753099,0.653235345609317
"ENSG00000142676",1583.02757303807,0.296238189980031,0.213347945724502,1.38852140794721,0.164978330530955,0.654160653064212
"ENSG00000084234",3475.93896203729,-0.283463220833605,0.204378805193472,-1.38695018089214,0.165456954656057,0.654406648023821
"ENSG00000100129",841.864047650846,0.302073380719742,0.218111532998273,1.38494914307046,0.166068018719613,0.654406648023821
"ENSG00000109118",783.825250496344,-0.30086853162709,0.216942837261057,-1.38685625866062,0.165485598126021,0.654406648023821
"ENSG00000115677",3336.38506323173,-0.280853213833414,0.20271630523576,-1.38544954983656,0.165915048793287,0.654406648023821
"ENSG00000123505",2441.37699261553,-0.308082288570807,0.222322293264342,-1.38574626973867,0.165824394212354,0.654406648023821
"ENSG00000204138",240.272041466371,-0.352998605359179,0.255017447691759,-1.3842135452075,0.166293077025592,0.654483507106903
"ENSG00000100568",232.94979669281,-0.384686222541542,0.278900668712088,-1.37929472997663,0.167803900743094,0.657989679761099
"ENSG00000109971",2548.22170031807,-0.279466239722914,0.202453453673434,-1.3803974921253,0.167464291930613,0.657989679761099
"ENSG00000120742",1068.93705438317,-0.302108752883623,0.218953398630645,-1.37978562914775,0.167652658644405,0.657989679761099
"ENSG00000071127",910.238082389847,0.299504260507677,0.217508211502207,1.37697909627949,0.168518710788715,0.658189199014957
"ENSG00000091409",353.765420394447,-0.330363957694392,0.240360719363802,-1.37445069464268,0.169301807158684,0.658189199014957
"ENSG00000129946",291.086195265177,-0.348421110016805,0.252835201596804,-1.37805617183177,0.168185945933502,0.658189199014957
"ENSG00000134531",232.396905758945,0.420955904832218,0.306124678300215,1.37511260826672,0.169096536080311,0.658189199014957
"ENSG00000137076",1687.56131840648,0.317734868365543,0.230983947141989,1.37557121305156,0.168954424180585,0.658189199014957
"ENSG00000170242",372.024390329521,-0.322776870238845,0.234597580725264,-1.37587467543771,0.168860436895287,0.658189199014957
"ENSG00000196177",343.779908960025,-0.32642395229918,0.237352572952762,-1.37527033407869,0.169047650082344,0.658189199014957
"ENSG00000163683",513.407665884476,-0.315139261263321,0.230453270522047,-1.36747576005077,0.171476230056574,0.665068344370772
"ENSG00000177189",234.768647937607,-0.351448240449922,0.25701278433034,-1.36743485879755,0.171489042314197,0.665068344370772
"ENSG00000022267",995.699865177318,0.881162392019451,0.645931971689039,1.36417212746926,0.17251339830723,0.667415139988119
"ENSG00000142871",1430.21584953853,0.337622136608121,0.247488605917851,1.3641926478029,0.172506941544072,0.667415139988119
"ENSG00000112701",485.515877292452,-0.328783601340896,0.241403027298146,-1.36196966964639,0.17320745725183,0.66928706782746
"ENSG00000042445",315.066897975955,-0.340479310367337,0.250520519290595,-1.3590875163898,0.174118858153376,0.671283192387488
"ENSG00000173889",293.917265183796,-0.342012628169117,0.251664403521925,-1.35900279651318,0.174145702547759,0.671283192387488
"ENSG00000100342",315.911154784359,0.492404954555145,0.363100862288889,1.35611067253093,0.175063957658608,0.673192803363537
"ENSG00000165476",276.781048143127,-0.34153240342494,0.251741275187115,-1.35668019942731,0.174882846608586,0.673192803363537
"ENSG00000143153",310.991544391709,0.43264401723702,0.319322817660757,1.35487974334692,0.175455874496157,0.673886012540127
"ENSG00000115760",342.868773278622,-0.326358088741801,0.241754253541947,-1.34995800057422,0.177029455272039,0.679110585043581
"ENSG00000107651",248.656318651885,-0.341126112752108,0.25315431080744,-1.34750268191792,0.177818390258168,0.679787121810744
"ENSG00000137575",298.931742334064,0.342010745614227,0.254539718156027,1.34364392359617,0.179063558739488,0.679787121810744
"ENSG00000167608",313.55094697099,-0.353619923083744,0.262936217934404,-1.34488860401865,0.17866121093791,0.679787121810744
"ENSG00000169738",328.281212804856,-0.46188256535329,0.342755537169146,-1.34755683064387,0.177800963185973,0.679787121810744
"ENSG00000175356",477.01303463808,0.34916729334732,0.259795170732143,1.34400994584815,0.178945170739492,0.679787121810744
"ENSG00000175866",307.5263790277,-0.364295171711541,0.271062946959758,-1.34395045799316,0.178964407814939,0.679787121810744
"ENSG00000176907",459.596506059947,-0.382213297570155,0.28450198473816,-1.34344685827736,0.179127322612819,0.679787121810744
"ENSG00000204287",1325.22513840113,0.414811109258911,0.308305671053662,1.34545403540992,0.178478655356446,0.679787121810744
"ENSG00000214548",368.954413412395,0.327145843556917,0.243427696385737,1.34391381266049,0.178976258882186,0.679787121810744
"ENSG00000065613",262.28629622547,-0.368450040988453,0.27439413841817,-1.34277664644186,0.179344307543561,0.679800327641309
"ENSG00000100219",1775.97313207088,-0.280367629604948,0.208906743237775,-1.34207075013293,0.179573056770957,0.679858041330233
"ENSG00000101856",371.518730079791,0.335039743048576,0.250211610475739,1.33902556484709,0.180562350517835,0.682791596257465
"ENSG00000110367",358.669787237813,-0.319298722266562,0.238765288572022,-1.33729121253841,0.181127598263761,0.684116575174157
"ENSG00000101236",231.850609757288,0.341215841313863,0.255514914837733,1.33540479048182,0.181743897732186,0.685459430954584
"ENSG00000145012",1107.63489456163,0.300805057862077,0.225341403444708,1.33488588099561,0.181913699483864,0.685459430954584
"ENSG00000081277",241.018899162432,-0.483193882146227,0.362864318164177,-1.3316103511936,0.182988261716333,0.68625986490554
"ENSG00000107862",591.694305193283,-0.294836591626943,0.221248043199018,-1.33260655038531,0.182660954428981,0.68625986490554
"ENSG00000182551",636.223789122296,-0.322859932177156,0.24245377349962,-1.33163500619907,0.182980155922373,0.68625986490554
"ENSG00000184432",902.007234230922,-0.285496763853213,0.214340461979928,-1.33197792528761,0.182867442451114,0.68625986490554
"ENSG00000122218",1050.29159030001,-0.308671190553131,0.232345294909411,-1.32850200678037,0.184012321061044,0.68833066052867
"ENSG00000133112",3628.83623846392,0.278628561999452,0.209921968150543,1.32729587310099,0.184410828478973,0.68833066052867
"ENSG00000166123",407.506760858057,-0.472431910580505,0.355969437478062,-1.32716986583889,0.184452498195554,0.68833066052867
"ENSG00000169895",277.105824177432,-0.361776893850187,0.272697629172239,-1.32665947609572,0.184621351787526,0.68833066052867
"ENSG00000198648",340.028348912954,-0.325320392509214,0.244894632377083,-1.32840964847401,0.184042813747045,0.68833066052867
"ENSG00000141425",252.991532315715,-0.33262682582064,0.251155750797975,-1.32438466873171,0.185375323673638,0.690284150812717
"ENSG00000247556",292.82885443614,-0.330678318896326,0.249800127456506,-1.32377161798647,0.185578904866736,0.690284150812717
"ENSG00000115380",243.121337322728,0.359699684720028,0.271968600128298,1.32257799080609,0.185975757460499,0.69087651819692
"ENSG00000161533",380.949024233734,-0.317679635033325,0.240304466267935,-1.32198805942757,0.186172127076934,0.69087651819692
"ENSG00000257093",245.841760895628,-0.339106544464257,0.257018303786995,-1.31938674976741,0.187039849226725,0.693288568030142
"ENSG00000117020",273.893821252992,-0.336851764987975,0.255883427928573,-1.31642665457023,0.188030880991016,0.693990890897272
"ENSG00000189339",313.807487598015,-0.322339113390329,0.244697120899878,-1.31729834909753,0.187738638386109,0.693990890897272
"ENSG00000197619",297.831271153943,-0.39937536998228,0.303109216429289,-1.3175956003154,0.187639059215015,0.693990890897272
"ENSG00000198478",263.739026236449,-0.376527385250569,0.286067834366447,-1.31621713459838,0.188101174260159,0.693990890897272
